date,user_id
01.01.2023,101240
01.01.2023,101241
01.01.2023,101242
01.01.2023,101243
01.01.2023,101244
01.01.2023,101245
01.01.2023,101246
01.01.2023,101247
02.01.2023,101360
02.01.2023,101361
02.01.2023,101362
02.01.2023,101363
02.01.2023,101364
02.01.2023,101365
02.01.2023,101366
02.01.2023,101367
03.01.2023,101420
03.01.2023,101421
03.01.2023,101422
03.01.2023,101423
03.01.2023,101424
03.01.2023,101425
03.01.2023,101426
03.01.2023,101427
04.01.2023,101530
04.01.2023,101531
04.01.2023,101532
04.01.2023,101533
04.01.2023,101534
04.01.2023,101535
04.01.2023,101536
05.01.2023,101590
05.01.2023,101591
05.01.2023,101592
05.01.2023,101593
05.01.2023,101594
05.01.2023,101595
05.01.2023,101596
05.01.2023,101597
06.01.2023,101650
06.01.2023,101651
06.01.2023,101652
06.01.2023,101653
06.01.2023,101654
06.01.2023,101655
06.01.2023,101656
07.01.2023,101740
07.01.2023,101741
07.01.2023,101742
07.01.2023,101743
07.01.2023,101744
07.01.2023,101745
07.01.2023,101746
07.01.2023,101747
08.01.2023,101800
08.01.2023,101801
08.01.2023,101802
08.01.2023,101803
08.01.2023,101804
08.01.2023,101805
08.01.2023,101806
08.01.2023,101807
09.01.2023,101900
09.01.2023,101901
09.01.2023,101902
09.01.2023,101903
09.01.2023,101904
09.01.2023,101905
09.01.2023,101906
09.01.2023,101907
10.01.2023,101970
10.01.2023,101971
10.01.2023,101972
10.01.2023,101973
10.01.2023,101974
10.01.2023,101975
10.01.2023,101976
11.01.2023,102080
11.01.2023,102081
11.01.2023,102082
11.01.2023,102083
11.01.2023,102084
11.01.2023,102085
11.01.2023,102086
11.01.2023,102087
12.01.2023,102140
12.01.2023,102141
12.01.2023,102142
12.01.2023,102143
12.01.2023,102144
12.01.2023,102145
12.01.2023,102146
12.01.2023,102147
13.01.2023,102220
13.01.2023,102221
13.01.2023,102222
13.01.2023,102223
13.01.2023,102224
13.01.2023,102225
13.01.2023,102226
13.01.2023,102227
14.01.2023,102330
14.01.2023,102331
14.01.2023,102332
14.01.2023,102333
14.01.2023,102334
14.01.2023,102335
14.01.2023,102336
15.01.2023,102379
15.01.2023,102380
15.01.2023,102381
15.01.2023,102382
15.01.2023,102383
15.01.2023,102384
15.01.2023,102385
15.01.2023,102386
15.01.2023,102387
16.01.2023,102460
16.01.2023,102461
16.01.2023,102462
16.01.2023,102463
16.01.2023,102464
16.01.2023,102465
16.01.2023,102466
16.01.2023,102467
17.01.2023,102550
17.01.2023,102551
17.01.2023,102552
17.01.2023,102553
17.01.2023,102554
